#{"t_start": 1616186086.30698, "env_id": "ur5e_reacher-v6"}
r,l,t
-4.0,200,3728.056114
-4.0,200,3731.380864
-4.0,200,3734.640969
-4.0,200,3738.014668
-4.0,200,3741.656841
-4.0,200,3745.066107
-4.0,200,3748.294736
-4.0,200,3751.622376
-4.0,200,3754.862046
-4.0,200,3758.284858
-4.0,200,3761.792684
-4.0,200,3765.228003
-4.0,200,3768.348358
-4.0,200,3771.751163
-4.0,200,3775.332136
-4.0,200,3778.862524
-4.0,200,3782.036371
-4.0,200,3785.197012
-4.0,200,3788.360106
-4.0,200,3791.874723
-4.0,200,3795.390465
-4.0,200,3798.651514
-4.0,200,3802.024046
-4.0,200,3805.27595
-4.0,200,3809.017157
-4.0,200,3812.394971
-4.0,200,3815.947474
-4.0,200,3819.03029
-4.0,200,3822.33418
-4.0,200,3825.659173
-4.0,200,3828.998963
-4.0,200,3832.547339
-4.0,200,3835.912447
-4.0,200,3839.132615
-4.0,200,3842.365379
-4.0,200,3845.881509
-4.0,200,3849.269606
-4.0,200,3852.471626
-4.0,200,3855.695484
-4.0,200,3859.031891
-4.0,200,3862.300028
-4.0,200,3865.592689
-4.0,200,3868.965251
-4.0,200,3872.147025
-4.0,200,3875.476915
-4.0,200,3879.069558
-4.0,200,3882.736277
-4.0,200,3885.988552
-4.0,200,3889.264761
-4.0,200,3892.715297
-4.0,200,3896.30737
-4.0,200,3899.77005
-4.0,200,3903.057171
-4.0,200,3906.2411
-4.0,200,3909.207384
-4.0,200,3912.451092
-4.0,200,3915.696599
-4.0,200,3918.500953
-4.0,200,3921.310203
-4.0,200,3924.294626
-4.0,200,3927.484159
-4.0,200,3930.733448
-4.0,200,3933.552666
-4.0,200,3936.779913
-4.0,200,3940.040911
-4.0,200,3943.284469
-4.0,200,3946.601206
-4.0,200,3949.608859
-4.0,200,3952.490477
-4.0,200,3955.464351
-4.0,200,3958.822263
-4.0,200,3961.988672
-4.0,200,3965.070644
-4.0,200,3968.393041
-4.0,200,3971.59807
-4.0,200,3974.987331
-4.0,200,3978.343271
-4.0,200,3981.607344
-4.0,200,3984.741819
-4.0,200,3987.889758
-4.0,200,3991.239449
-4.0,200,3994.631363
-4.0,200,3998.050727
-4.0,200,4001.239145
-4.0,200,4004.791919
-4.0,200,4008.369905
-4.0,200,4012.173157
-4.0,200,4015.225343
-4.0,200,4018.264401
-4.0,200,4021.584581
-4.0,200,4024.926001
-4.0,200,4028.551336
-4.0,200,4031.633624
-4.0,200,4034.897731
-4.0,200,4038.444729
-4.0,200,4042.075143
-4.0,200,4045.646255
-4.0,200,4049.007017
-4.0,200,4052.107984
-4.0,200,4055.60678
-4.0,200,4058.85892
-4.0,200,4062.398701
-4.0,200,4065.799197
-4.0,200,4068.997865
-4.0,200,4072.205481
-4.0,200,4075.519687
-4.0,200,4078.982957
-4.0,200,4082.27253
-4.0,200,4085.161141
-4.0,200,4088.272987
-4.0,200,4091.229146
-4.0,200,4094.545978
-4.0,200,4097.875891
-4.0,200,4100.796172
-4.0,200,4103.864231
-4.0,200,4107.195468
-4.0,200,4110.547029
-4.0,200,4113.897435
-4.0,200,4116.906219
-4.0,200,4120.078272
-4.0,200,4123.456422
-4.0,200,4126.911422
-4.0,200,4130.434314
-4.0,200,4133.713753
-4.0,200,4136.97158
-4.0,200,4140.630125
-4.0,200,4144.300241
-4.0,200,4147.555233
-4.0,200,4150.475788
-4.0,200,4153.673891
-4.0,200,4157.121498
-4.0,200,4160.563708
-4.0,200,4164.193749
-4.0,200,4167.693925
-4.0,200,4170.941124
-4.0,200,4174.476779
-4.0,200,4177.969719
-4.0,200,4181.228604
-4.0,200,4184.498863
-4.0,200,4187.468229
-4.0,200,4190.797773
-4.0,200,4194.281773
-4.0,200,4197.921313
-4.0,200,4201.478446
-4.0,200,4204.94242
-4.0,200,4208.465687
-4.0,200,4211.892035
-4.0,200,4215.413063
-4.0,200,4218.429825
-4.0,200,4221.458555
-4.0,200,4224.819594
-4.0,200,4227.848796
-4.0,200,4231.258788
-4.0,200,4234.431468
-4.0,200,4237.541072
-4.0,200,4240.686823
-4.0,200,4244.09967
-4.0,200,4247.417071
-4.0,200,4254.821544
-4.0,200,4257.977018
-4.0,200,4261.312701
-4.0,200,4264.681225
-4.0,200,4268.089561
-4.0,200,4271.0682
-4.0,200,4274.577042
-4.0,200,4278.183474
-4.0,200,4281.769223
-4.0,200,4285.187489
-4.0,200,4288.502567
-4.0,200,4291.782344
-4.0,200,4295.17748
-4.0,200,4298.943869
-4.0,200,4302.380997
-4.0,200,4305.529799
-4.0,200,4309.161471
-4.0,200,4312.805509
-4.0,200,4316.682181
-4.0,200,4319.896378
-4.0,200,4323.263227
-4.0,200,4326.515038
-4.0,200,4330.078771
-4.0,200,4333.623078
-4.0,200,4336.916562
-4.0,200,4340.030058
-4.0,200,4343.692414
-4.0,200,4347.227786
-4.0,200,4350.930993
-4.0,200,4354.167985
-4.0,200,4357.660955
-4.0,200,4361.017033
-4.0,200,4364.648735
-4.0,200,4368.246365
-4.0,200,4371.352623
-4.0,200,4374.385867
-4.0,200,4377.827816
-4.0,200,4381.442676
-4.0,200,4384.887731
-4.0,200,4388.084141
-4.0,200,4391.403331
-4.0,200,4394.751057
-4.0,200,4398.146127
-4.0,200,4401.735891
-4.0,200,4405.138851
-4.0,200,4408.399488
-4.0,200,4411.831056
-4.0,200,4415.43847
-4.0,200,4419.050753
-4.0,200,4422.548409
-4.0,200,4425.663541
-4.0,200,4428.985659
-4.0,200,4432.520658
-4.0,200,4436.165778
-4.0,200,4439.623846
-4.0,200,4443.057572
-4.0,200,4446.601922
-4.0,200,4450.22224
-4.0,200,4453.977975
-4.0,200,4457.509941
-4.0,200,4460.5696
-4.0,200,4464.041569
-4.0,200,4467.500118
-4.0,200,4471.131098
-4.0,200,4474.48163
-4.0,200,4477.923969
-4.0,200,4481.52122
-4.0,200,4485.208672
-4.0,200,4488.665273
-4.0,200,4492.278735
-4.0,200,4495.482954
-4.0,200,4498.907746
-4.0,200,4502.168041
-4.0,200,4505.728424
-4.0,200,4508.85767
-4.0,200,4512.118474
-4.0,200,4515.808192
-4.0,200,4519.456966
-4.0,200,4522.954392
-4.0,200,4526.54214
-4.0,200,4529.795104
-4.0,200,4532.942672
-4.0,200,4536.344286
-4.0,200,4539.907639
-4.0,200,4542.981143
-4.0,200,4546.170476
-4.0,200,4549.836788
-4.0,200,4553.398784
-4.0,200,4556.899911
-4.0,200,4560.550256
-4.0,200,4563.929978
-4.0,200,4567.289265
-4.0,200,4570.566475
-4.0,200,4573.993831
-4.0,200,4577.343251
-4.0,200,4580.622986
-4.0,200,4584.293989
-4.0,200,4588.045956
-4.0,200,4591.841672
-4.0,200,4595.549988
-4.0,200,4598.866933
-4.0,200,4602.11762
-4.0,200,4605.438867
-4.0,200,4608.908995
-4.0,200,4612.216611
-4.0,200,4615.526107
-4.0,200,4619.328413
-4.0,200,4622.986811
-4.0,200,4626.547392
-4.0,200,4630.154469
-4.0,200,4633.394993
-4.0,200,4636.670374
-4.0,200,4639.892638
-4.0,200,4643.3974
-4.0,200,4646.688503
-4.0,200,4649.953354
-4.0,200,4653.522479
-4.0,200,4657.26557
-4.0,200,4660.849341
-4.0,200,4664.248921
-4.0,200,4667.489541
-4.0,200,4670.725245
-4.0,200,4674.0481
-4.0,200,4677.358979
-4.0,200,4680.878232
-4.0,200,4684.378775
-4.0,200,4688.121159
-4.0,200,4691.701473
-4.0,200,4695.172688
-4.0,200,4698.6079
-4.0,200,4701.949211
-4.0,200,4705.068473
-4.0,200,4708.574622
-4.0,200,4711.921524
-4.0,200,4715.265315
-4.0,200,4718.751812
-4.0,200,4722.382953
-4.0,200,4725.932197
-4.0,200,4729.561496
-4.0,200,4732.968256
-4.0,200,4736.374646
-4.0,200,4739.340354
-4.0,200,4742.746612
-4.0,200,4746.152735
-4.0,200,4749.278323
-4.0,200,4752.852999
-4.0,200,4756.528496
-4.0,200,4760.186728
-4.0,200,4763.535081
-4.0,200,4767.060346
-4.0,200,4770.693245
-4.0,200,4773.972487
-4.0,200,4777.227808
-4.0,200,4780.220042
-4.0,200,4783.362389
-4.0,200,4786.838927
-4.0,200,4790.480999
-4.0,200,4794.133706
-4.0,200,4797.804668
-4.0,200,4801.618011
-4.0,200,4804.87375
-4.0,200,4808.126333
-4.0,200,4811.612978
-4.0,200,4815.093758
-4.0,200,4818.548395
-4.0,200,4822.18607
-4.0,200,4825.89673
-4.0,200,4829.585998
-4.0,200,4833.177936
-4.0,200,4836.87891
-4.0,200,4840.192136
-4.0,200,4843.263847
-4.0,200,4846.663446
-4.0,200,4849.744427
-4.0,200,4853.146409
-4.0,200,4856.665126
-4.0,200,4860.254622
-4.0,200,4863.828567
-4.0,200,4867.24333
-4.0,200,4870.997456
-4.0,200,4874.313157
-4.0,200,4877.718619
-4.0,200,4881.179645
-4.0,200,4884.142072
-4.0,200,4887.250157
-4.0,200,4890.938838
-4.0,200,4894.650095
-4.0,200,4898.260629
-4.0,200,4902.053936
-4.0,200,4905.610442
-4.0,200,4909.077277
-4.0,200,4912.239813
-4.0,200,4915.537637
-4.0,200,4918.755568
-4.0,200,4922.224
-4.0,200,4925.832735
-4.0,200,4929.478136
-4.0,200,4933.049852
-4.0,200,4936.513182
-4.0,200,4940.07269
-4.0,200,4943.74904
-4.0,200,4946.966303
-4.0,200,4950.057094
-4.0,200,4953.255223
-4.0,200,4956.559991
-4.0,200,4960.246125
-4.0,200,4963.844366
-4.0,200,4967.342741
-4.0,200,4971.028071
-4.0,200,4974.661928
-4.0,200,4978.266217
-4.0,200,4981.504066
-4.0,200,4984.633531
-4.0,200,4987.893364
-4.0,200,4991.264448
-4.0,200,4995.04278
-4.0,200,4998.663769
-4.0,200,5002.275743
-4.0,200,5005.864599
-4.0,200,5009.665893
-4.0,200,5013.232216
-4.0,200,5016.365058
-4.0,200,5019.676397
-4.0,200,5022.998552
-4.0,200,5026.258521
-4.0,200,5029.967293
-4.0,200,5033.468685
-4.0,200,5036.951234
-4.0,200,5040.743558
-4.0,200,5044.395371
-4.0,200,5048.002786
-4.0,200,5051.145223
-4.0,200,5054.385045
-4.0,200,5057.391018
-4.0,200,5060.981795
-4.0,200,5064.719904
-4.0,200,5068.431674
-4.0,200,5072.086939
-4.0,200,5075.819042
-4.0,200,5079.474505
-4.0,200,5082.950434
-4.0,200,5086.091335
-4.0,200,5089.100813
-4.0,200,5092.355883
-4.0,200,5095.687422
-4.0,200,5099.153829
-4.0,200,5102.92167
-4.0,200,5106.480029
-4.0,200,5110.067873
-4.0,200,5113.730657
-4.0,200,5117.544243
-4.0,200,5120.444061
-4.0,200,5123.72274
-4.0,200,5126.961467
-4.0,200,5130.30401
-4.0,200,5133.973706
-4.0,200,5137.652426
-4.0,200,5141.357292
-4.0,200,5145.218464
-4.0,200,5148.692684
-4.0,200,5152.00662
-4.0,200,5155.327165
-4.0,200,5158.506374
-4.0,200,5161.68441
-4.0,200,5164.999705
-4.0,200,5168.596965
-4.0,200,5172.239857
-4.0,200,5175.751263
-4.0,200,5179.334263
-4.0,200,5182.975641
-4.0,200,5186.377778
-4.0,200,5189.436682
-4.0,200,5192.528
-4.0,200,5195.674591
-4.0,200,5198.798605
-4.0,200,5202.300162
-4.0,200,5205.972391
-4.0,200,5209.423143
-4.0,200,5213.11342
-4.0,200,5216.850347
-4.0,200,5220.237869
-4.0,200,5223.452088
-4.0,200,5226.869971
-4.0,200,5230.219772
-4.0,200,5233.540137
-4.0,200,5237.146764
-4.0,200,5240.915366
-4.0,200,5244.597094
-4.0,200,5247.98629
-4.0,200,5251.715246
-4.0,200,5255.245744
-4.0,200,5258.459558
-4.0,200,5261.604195
-4.0,200,5264.842193
-4.0,200,5268.006308
-4.0,200,5271.516057
-4.0,200,5275.148351
-4.0,200,5278.791089
-4.0,200,5282.248851
-4.0,200,5285.903048
-4.0,200,5289.198943
-4.0,200,5292.192828
-4.0,200,5295.863213
-4.0,200,5299.075844
-4.0,200,5302.430512
-4.0,200,5305.960381
-4.0,200,5309.75601
-4.0,200,5313.506802
-4.0,200,5317.078717
-4.0,200,5320.57987
-4.0,200,5323.811207
-4.0,200,5326.86161
-4.0,200,5330.167142
-4.0,200,5333.567109
-4.0,200,5336.978838
-4.0,200,5340.787916
-4.0,200,5344.51064
-4.0,200,5348.214256
-4.0,200,5351.831334
-4.0,200,5355.179574
-4.0,200,5358.494468
-4.0,200,5361.891686
-4.0,200,5365.284083
-4.0,200,5368.359773
-4.0,200,5371.763035
-4.0,200,5375.38067
-4.0,200,5378.818992
-4.0,200,5382.690756
-4.0,200,5386.201799
-4.0,200,5390.072518
-4.0,200,5393.399256
-4.0,200,5396.657849
-4.0,200,5399.920479
-4.0,200,5403.082403
-4.0,200,5406.379347
-4.0,200,5409.886652
-4.0,200,5413.503255
-4.0,200,5416.991549
-4.0,200,5420.538518
-4.0,200,5424.113939
-4.0,200,5427.298737
-4.0,200,5430.791728
-4.0,200,5433.851698
-4.0,200,5437.15683
-4.0,200,5440.536915
-4.0,200,5443.957193
-4.0,200,5447.513916
-4.0,200,5451.22027
-4.0,200,5454.737726
-4.0,200,5458.353403
-4.0,200,5461.611501
-4.0,200,5465.056292
-4.0,200,5468.160419
-4.0,200,5471.354069
-4.0,200,5474.623021
-4.0,200,5478.249027
-4.0,200,5481.855335
-4.0,200,5485.482216
-4.0,200,5489.15397
-4.0,200,5492.789268
-4.0,200,5496.348352
-4.0,200,5499.589511
-4.0,200,5502.997851
-4.0,200,5506.405488
-4.0,200,5509.970717
-4.0,200,5513.881811
-4.0,200,5517.514729
-4.0,200,5521.149623
-4.0,200,5524.776167
-4.0,200,5528.281522
-4.0,200,5531.306135
-4.0,200,5534.857334
-4.0,200,5538.401413
-4.0,200,5541.632652
-4.0,200,5545.086787
-4.0,200,5548.724594
-4.0,200,5552.268752
-4.0,200,5556.17888
-4.0,200,5559.830905
-4.0,200,5563.275034
-4.0,200,5566.749142
-4.0,200,5570.302899
-4.0,200,5573.538223
-4.0,200,5576.934585
-4.0,200,5580.390207
-4.0,200,5584.143681
-4.0,200,5587.817421
-4.0,200,5591.616129
-4.0,200,5595.129216
-4.0,200,5598.45842
-4.0,200,5601.942976
-4.0,200,5605.317483
-4.0,200,5608.626809
-4.0,200,5611.899981
-4.0,200,5615.306356
-4.0,200,5618.746627
-4.0,200,5622.496176
-4.0,200,5626.005325
-4.0,200,5629.565374
-4.0,200,5632.891646
-4.0,200,5636.401772
-4.0,200,5639.93462
-4.0,200,5643.182241
-4.0,200,5646.546299
-4.0,200,5649.963059
-4.0,200,5653.764136
-4.0,200,5657.322899
-4.0,200,5660.932908
-4.0,200,5664.407723
-4.0,200,5667.980633
-4.0,200,5671.449619
-4.0,200,5674.828707
-4.0,200,5677.94941
-4.0,200,5681.048399
-4.0,200,5684.55722
-4.0,200,5688.246876
-4.0,200,5692.004958
-4.0,200,5695.569935
-4.0,200,5699.005239
-4.0,200,5702.249813
-4.0,200,5705.680161
-4.0,200,5709.022533
-4.0,200,5712.608293
-4.0,200,5715.826977
-4.0,200,5719.512049
-4.0,200,5723.097485
-4.0,200,5726.554869
-4.0,200,5730.249475
-4.0,200,5733.644764
-4.0,200,5736.779325
-4.0,200,5740.089133
-4.0,200,5743.536509
-4.0,200,5747.03779
-4.0,200,5750.468832
-4.0,200,5754.033182
-4.0,200,5757.651454
-4.0,200,5761.197927
-4.0,200,5764.800578
-4.0,200,5767.906584
-4.0,200,5771.379927
-4.0,200,5774.670125
-4.0,200,5777.936272
-4.0,200,5781.403825
-4.0,200,5784.733565
-4.0,200,5788.110816
-4.0,200,5791.790203
-4.0,200,5795.480007
-4.0,200,5799.11121
-4.0,200,5802.549055
-4.0,200,5805.950516
-4.0,200,5809.409837
-4.0,200,5812.759797
-4.0,200,5816.244099
-4.0,200,5819.513929
-4.0,200,5822.86896
-4.0,200,5826.496771
-4.0,200,5830.056497
-4.0,200,5833.857724
-4.0,200,5837.27221
-4.0,200,5840.809259
-4.0,200,5844.045362
-4.0,200,5847.361725
-4.0,200,5850.771274
-4.0,200,5854.028751
-4.0,200,5857.445129
-4.0,200,5860.981799
-4.0,200,5864.647541
-4.0,200,5867.940359
-4.0,200,5871.283049
-4.0,200,5874.663218
-4.0,200,5878.09963
-4.0,200,5881.497413
-4.0,200,5885.074069
-4.0,200,5888.130149
-4.0,200,5891.16967
-4.0,200,5894.524004
-4.0,200,5898.056657
-4.0,200,5901.431327
-4.0,200,5904.717751
-4.0,200,5908.166714
-4.0,200,5911.734659
-4.0,200,5914.852835
-4.0,200,5918.113092
-4.0,200,5921.588942
-4.0,200,5924.508624
-4.0,200,5927.862683
-4.0,200,5931.228642
-4.0,200,5934.683707
-4.0,200,5937.844978
-4.0,200,5941.270823
-4.0,200,5944.647475
-4.0,200,5948.089692
-4.0,200,5951.227936
-4.0,200,5954.702349
-4.0,200,5958.065764
-4.0,200,5961.41325
-4.0,200,5964.771217
-4.0,200,5968.25844
-4.0,200,5971.514847
-4.0,200,5974.926701
-4.0,200,5978.559051
-4.0,200,5981.800626
-4.0,200,5984.947873
-4.0,200,5988.427955
-4.0,200,5991.694945
-4.0,200,5994.874656
-4.0,200,5998.324353
-4.0,200,6001.610392
-4.0,200,6005.126096
-4.0,200,6008.621336
-4.0,200,6012.008038
-4.0,200,6015.372688
-4.0,200,6018.477814
-4.0,200,6022.045594
-4.0,200,6025.471909
-4.0,200,6028.729567
-4.0,200,6031.913728
-4.0,200,6035.385856
-4.0,200,6038.749412
-4.0,200,6042.339132
-4.0,200,6045.695729
-4.0,200,6049.241732
-4.0,200,6052.489738
-4.0,200,6055.706361
-4.0,200,6059.19399
-4.0,200,6062.384828
-4.0,200,6065.657562
-4.0,200,6069.148456
-4.0,200,6072.4948
-4.0,200,6076.08955
-4.0,200,6079.77315
-4.0,200,6083.368645
-4.0,200,6086.697152
-4.0,200,6089.660966
-4.0,200,6093.194851
-4.0,200,6096.398054
-4.0,200,6099.48637
-4.0,200,6102.840111
-4.0,200,6106.093335
-4.0,200,6109.669662
-4.0,200,6113.170226
-4.0,200,6116.852606
-4.0,200,6120.22707
-4.0,200,6123.341317
-4.0,200,6126.721421
-4.0,200,6129.984845
-4.0,200,6133.187943
-4.0,200,6136.543389
-4.0,200,6139.916204
-4.0,200,6143.434694
-4.0,200,6146.996242
-4.0,200,6150.545617
-4.0,200,6154.001514
-4.0,200,6157.243336
-4.0,200,6160.470844
-4.0,200,6163.982066
-4.0,200,6167.198155
-4.0,200,6170.314455
-4.0,200,6173.646024
-4.0,200,6177.203429
-4.0,200,6180.61003
-4.0,200,6184.319987
-4.0,200,6187.877035
-4.0,200,6190.872018
-4.0,200,6194.145882
-4.0,200,6197.585779
-4.0,200,6200.837592
-4.0,200,6203.943583
-4.0,200,6207.428734
-4.0,200,6210.906695
-4.0,200,6214.389355
-4.0,200,6217.910758
-4.0,200,6221.507923
-4.0,200,6224.657323
-4.0,200,6227.81796
-4.0,200,6231.330979
-4.0,200,6234.824239
-4.0,200,6237.984881
-4.0,200,6241.361752
-4.0,200,6244.772105
-4.0,200,6248.34889
-4.0,200,6251.824303
-4.0,200,6255.359859
-4.0,200,6258.678787
-4.0,200,6262.042317
-4.0,200,6265.545989
-4.0,200,6269.1326
-4.0,200,6272.223731
-4.0,200,6275.447401
-4.0,200,6278.819905
-4.0,200,6282.522196
-4.0,200,6286.122655
-4.0,200,6289.531054
-4.0,200,6292.775189
-4.0,200,6295.928993
-4.0,200,6299.209301
-4.0,200,6302.806346
-4.0,200,6305.935433
-4.0,200,6309.038832
-4.0,200,6312.538988
-4.0,200,6315.924517
-4.0,200,6319.348217
-4.0,200,6322.956263
-4.0,200,6326.011517
-4.0,200,6329.223996
-4.0,200,6332.689567
-4.0,200,6336.242602
-4.0,200,6339.596924
-4.0,200,6342.776453
-4.0,200,6346.312629
-4.0,200,6349.840408
-4.0,200,6353.296553
-4.0,200,6356.841526
-4.0,200,6360.428675
-4.0,200,6363.935622
-4.0,200,6367.277283
-4.0,200,6370.836571
-4.0,200,6374.285402
-4.0,200,6377.28022
-4.0,200,6380.664552
-4.0,200,6384.109057
-4.0,200,6387.616399
-4.0,200,6391.155153
-4.0,200,6394.610135
-4.0,200,6397.996076
-4.0,200,6401.405339
-4.0,200,6405.070668
-4.0,200,6408.47433
-4.0,200,6411.576643
-4.0,200,6414.917043
-4.0,200,6418.326048
-4.0,200,6422.03291
-4.0,200,6425.415848
-4.0,200,6428.918002
-4.0,200,6432.101405
-4.0,200,6435.194469
-4.0,200,6438.732543
-4.0,200,6442.347536
-4.0,200,6445.514847
-4.0,200,6448.773531
-4.0,200,6452.457636
-4.0,200,6455.954175
-4.0,200,6459.41843
-4.0,200,6463.004678
-4.0,200,6466.20633
-4.0,200,6469.303358
-4.0,200,6472.820595
-4.0,200,6476.626608
-4.0,200,6479.701708
-4.0,200,6482.625525
-4.0,200,6486.09667
-4.0,200,6489.634181
-4.0,200,6493.17637
-4.0,200,6496.898118
-4.0,200,6500.420537
-4.0,200,6503.409262
-4.0,200,6506.918009
-4.0,200,6510.439043
-4.0,200,6513.665872
-4.0,200,6516.602291
-4.0,200,6519.852974
-4.0,200,6523.35853
-4.0,200,6526.985446
-4.0,200,6530.485544
-4.0,200,6534.024066
-4.0,200,6536.936122
-4.0,200,6540.479969
-4.0,200,6544.029165
-4.0,200,6547.502602
-4.0,200,6550.671625
-4.0,200,6554.039635
-4.0,200,6557.584718
-4.0,200,6561.159574
-4.0,200,6564.641484
-4.0,200,6568.146726
-4.0,200,6571.483618
-4.0,200,6574.731487
-4.0,200,6578.257107
-4.0,200,6581.682231
-4.0,200,6584.825922
-4.0,200,6588.036756
-4.0,200,6591.588888
-4.0,200,6595.059165
-4.0,200,6598.472168
-4.0,200,6602.024329
-4.0,200,6605.142639
-4.0,200,6608.36253
-4.0,200,6611.746674
-4.0,200,6614.950146
-4.0,200,6617.967594
-4.0,200,6620.811709
-4.0,200,6624.262994
-4.0,200,6627.947347
-4.0,200,6631.489041
-4.0,200,6635.194858
-4.0,200,6638.699841
-4.0,200,6641.616815
-4.0,200,6644.846249
-4.0,200,6648.316686
-4.0,200,6651.54935
-4.0,200,6654.803421
-4.0,200,6658.103838
-4.0,200,6661.68985
-4.0,200,6665.268823
-4.0,200,6668.791802
-4.0,200,6672.201972
-4.0,200,6675.524828
-4.0,200,6678.784692
-4.0,200,6682.487512
-4.0,200,6685.875986
-4.0,200,6689.21453
-4.0,200,6692.36129
-4.0,200,6695.83069
-4.0,200,6699.38914
-4.0,200,6702.916017
-4.0,200,6706.47817
-4.0,200,6709.815735
-4.0,200,6713.226372
-4.0,200,6716.799709
-4.0,200,6720.086015
-4.0,200,6723.492274
-4.0,200,6726.712669
-4.0,200,6730.19256
-4.0,200,6733.583529
-4.0,200,6737.098904
-4.0,200,6740.556918
-4.0,200,6743.890611
-4.0,200,6747.134773
-4.0,200,6750.488427
-4.0,200,6753.911089
-4.0,200,6757.323082
-4.0,200,6760.311009
-4.0,200,6763.725621
-4.0,200,6767.188125
-4.0,200,6770.602042
-4.0,200,6774.038259
-4.0,200,6777.362873
-4.0,200,6780.496648
-4.0,200,6783.902613
-4.0,200,6787.256914
-4.0,200,6790.753305
-4.0,200,6793.891174
-4.0,200,6797.057294
-4.0,200,6800.675695
-4.0,200,6804.290394
-4.0,200,6807.878646
-4.0,200,6811.258655
-4.0,200,6814.445275
-4.0,200,6817.92484
-4.0,200,6821.394215
-4.0,200,6825.179771
-4.0,200,6828.575255
-4.0,200,6831.894576
-4.0,200,6835.369236
-4.0,200,6838.904407
-4.0,200,6842.443788
-4.0,200,6845.878306
-4.0,200,6849.168271
-4.0,200,6852.335084
-4.0,200,6855.662687
-4.0,200,6859.201719
-4.0,200,6862.746698
-4.0,200,6865.931462
-4.0,200,6869.427557
-4.0,200,6873.003454
-4.0,200,6876.410537
-4.0,200,6879.89694
-4.0,200,6883.193484
-4.0,200,6886.548579
-4.0,200,6890.031299
-4.0,200,6893.550087
-4.0,200,6897.150534
-4.0,200,6900.364258
-4.0,200,6903.592813
-4.0,200,6907.108635
-4.0,200,6910.542108
-4.0,200,6913.906268
-4.0,200,6916.945026
-4.0,200,6920.075605
-4.0,200,6923.554842
-4.0,200,6927.305792
-4.0,200,6930.969193
-4.0,200,6934.077006
-4.0,200,6937.387153
-4.0,200,6940.90378
-4.0,200,6944.440561
-4.0,200,6947.888537
-4.0,200,6950.987722
-4.0,200,6954.006948
-4.0,200,6957.235423
-4.0,200,6960.832297
-4.0,200,6964.478534
-4.0,200,6967.787031
-4.0,200,6970.859108
-4.0,200,6974.417591
-4.0,200,6977.901812
-4.0,200,6981.392085
-4.0,200,6984.895736
-4.0,200,6987.820799
-4.0,200,6990.721449
-4.0,200,6994.443973
-4.0,200,6997.952461
-4.0,200,7001.479681
-4.0,200,7004.466429
-4.0,200,7007.813688
-4.0,200,7011.372837
-4.0,200,7015.025907
-4.0,200,7018.514676
-4.0,200,7021.841312
-4.0,200,7025.10027
-4.0,200,7028.719924
-4.0,200,7032.079974
-4.0,200,7035.561037
-4.0,200,7038.647259
-4.0,200,7041.981686
-4.0,200,7045.434524
-4.0,200,7049.032463
-4.0,200,7052.446887
-4.0,200,7055.509351
-4.0,200,7058.476435
-4.0,200,7061.723075
-4.0,200,7065.492633
-4.0,200,7069.125076
-4.0,200,7072.460023
-4.0,200,7075.61677
-4.0,200,7079.201635
-4.0,200,7082.806828
-4.0,200,7086.205899
-4.0,200,7089.608883
-4.0,200,7092.752828
-4.0,200,7096.14545
-4.0,200,7099.613792
-4.0,200,7103.152865
-4.0,200,7106.406802
-4.0,200,7109.529154
-4.0,200,7112.949354
-4.0,200,7116.387252
-4.0,200,7119.654366
-4.0,200,7122.888464
-4.0,200,7125.927909
-4.0,200,7129.19862
-4.0,200,7132.798722
-4.0,200,7136.423474
-4.0,200,7139.848155
-4.0,200,7143.167369
-4.0,200,7146.406601
-4.0,200,7149.901905
-4.0,200,7153.371806
-4.0,200,7156.72724
-4.0,200,7159.838983
-4.0,200,7163.082627
-4.0,200,7166.528201
-4.0,200,7169.969498
-4.0,200,7173.577701
-4.0,200,7176.975381
-4.0,200,7180.276668
-4.0,200,7183.741767
-4.0,200,7187.234634
-4.0,200,7190.544822
-4.0,200,7193.456749
-4.0,200,7196.649961
-4.0,200,7200.255833
-4.0,200,7203.698206
-4.0,200,7207.434483
-4.0,200,7210.800009
-4.0,200,7214.212218
-4.0,200,7217.521181
-4.0,200,7221.037567
-4.0,200,7224.486972
-4.0,200,7227.559598
-4.0,200,7230.721763
-4.0,200,7234.339965
-4.0,200,7237.983495
-4.0,200,7241.426541
-4.0,200,7244.912987
-4.0,200,7248.232958
-4.0,200,7251.553694
-4.0,200,7255.025695
-4.0,200,7258.463631
-4.0,200,7261.494636
-4.0,200,7264.670227
-4.0,200,7268.175102
-4.0,200,7271.704673
-4.0,200,7275.100141
-4.0,200,7278.530842
-4.0,200,7281.832386
-4.0,200,7285.059973
-4.0,200,7288.353863
-4.0,200,7291.83547
-4.0,200,7294.99168
-4.0,200,7297.872985
-4.0,200,7301.199047
-4.0,200,7304.61541
-4.0,200,7308.293738
-4.0,200,7311.803952
-4.0,200,7315.010753
-4.0,200,7318.324153
-4.0,200,7321.778219
-4.0,200,7325.284518
-4.0,200,7328.431016
-4.0,200,7331.494165
-4.0,200,7334.822387
-4.0,200,7338.295468
-4.0,200,7341.76197
-4.0,200,7345.536175
-4.0,200,7349.036767
-4.0,200,7352.47534
-4.0,200,7355.595319
-4.0,200,7358.929035
-4.0,200,7362.160587
-4.0,200,7365.029878
-4.0,200,7368.163026
-4.0,200,7371.642918
-4.0,200,7375.271308
-4.0,200,7378.875633
