[2021-05-29 06:23:19.507144] epoch is: 209, eval success rate is: 0.463, std is: 0.099
[2021-05-29 06:25:31.287731] epoch is: 210, eval success rate is: 0.550, std is: 0.132
[2021-05-29 06:27:44.264863] epoch is: 211, eval success rate is: 0.625, std is: 0.185
[2021-05-29 06:29:57.401293] epoch is: 212, eval success rate is: 0.500, std is: 0.112
[2021-05-29 06:32:09.873916] epoch is: 213, eval success rate is: 0.500, std is: 0.180
[2021-05-29 06:34:23.474272] epoch is: 214, eval success rate is: 0.575, std is: 0.139
[2021-05-29 06:36:36.804753] epoch is: 215, eval success rate is: 0.638, std is: 0.158
[2021-05-29 06:38:48.873457] epoch is: 216, eval success rate is: 0.600, std is: 0.180
[2021-05-29 06:41:02.502512] epoch is: 217, eval success rate is: 0.500, std is: 0.141
[2021-05-29 06:43:14.759118] epoch is: 218, eval success rate is: 0.675, std is: 0.097
[2021-05-29 06:45:29.002195] epoch is: 219, eval success rate is: 0.562, std is: 0.158
[2021-05-29 06:47:41.476506] epoch is: 220, eval success rate is: 0.562, std is: 0.122
[2021-05-29 06:49:54.271873] epoch is: 221, eval success rate is: 0.463, std is: 0.086
[2021-05-29 06:52:07.747279] epoch is: 222, eval success rate is: 0.525, std is: 0.148
[2021-05-29 06:54:21.343148] epoch is: 223, eval success rate is: 0.575, std is: 0.148
[2021-05-29 06:56:34.304661] epoch is: 224, eval success rate is: 0.487, std is: 0.093
[2021-05-29 06:58:46.673760] epoch is: 225, eval success rate is: 0.600, std is: 0.100
[2021-05-29 07:00:59.151929] epoch is: 226, eval success rate is: 0.675, std is: 0.066
[2021-05-29 07:03:12.976957] epoch is: 227, eval success rate is: 0.625, std is: 0.130
[2021-05-29 07:05:26.517254] epoch is: 228, eval success rate is: 0.600, std is: 0.150
[2021-05-29 07:07:39.001109] epoch is: 229, eval success rate is: 0.587, std is: 0.127
[2021-05-29 07:09:52.003963] epoch is: 230, eval success rate is: 0.587, std is: 0.226
[2021-05-29 07:12:05.513149] epoch is: 231, eval success rate is: 0.400, std is: 0.087
[2021-05-29 07:14:17.372495] epoch is: 232, eval success rate is: 0.513, std is: 0.117
[2021-05-29 07:16:29.949854] epoch is: 233, eval success rate is: 0.638, std is: 0.132
[2021-05-29 07:18:43.502431] epoch is: 234, eval success rate is: 0.538, std is: 0.111
[2021-05-29 07:20:56.842951] epoch is: 235, eval success rate is: 0.550, std is: 0.150
[2021-05-29 07:23:10.168684] epoch is: 236, eval success rate is: 0.650, std is: 0.212
[2021-05-29 07:25:23.486197] epoch is: 237, eval success rate is: 0.575, std is: 0.139
[2021-05-29 07:27:37.151376] epoch is: 238, eval success rate is: 0.600, std is: 0.071
[2021-05-29 07:29:50.789736] epoch is: 239, eval success rate is: 0.650, std is: 0.087
[2021-05-29 07:32:03.971178] epoch is: 240, eval success rate is: 0.575, std is: 0.205
[2021-05-29 07:34:16.784597] epoch is: 241, eval success rate is: 0.475, std is: 0.156
[2021-05-29 07:36:30.162844] epoch is: 242, eval success rate is: 0.562, std is: 0.173
[2021-05-29 07:38:43.469240] epoch is: 243, eval success rate is: 0.425, std is: 0.139
[2021-05-29 07:40:56.714507] epoch is: 244, eval success rate is: 0.500, std is: 0.141
[2021-05-29 07:43:11.089717] epoch is: 245, eval success rate is: 0.413, std is: 0.176
[2021-05-29 07:45:26.809546] epoch is: 246, eval success rate is: 0.513, std is: 0.105
[2021-05-29 07:47:39.972801] epoch is: 247, eval success rate is: 0.438, std is: 0.141
[2021-05-29 07:49:54.036953] epoch is: 248, eval success rate is: 0.488, std is: 0.154
[2021-05-29 07:52:07.443707] epoch is: 249, eval success rate is: 0.538, std is: 0.173
[2021-05-29 07:54:21.324233] epoch is: 250, eval success rate is: 0.550, std is: 0.166
[2021-05-29 07:56:34.110527] epoch is: 251, eval success rate is: 0.462, std is: 0.158
[2021-05-29 07:58:48.683826] epoch is: 252, eval success rate is: 0.500, std is: 0.141
[2021-05-29 08:01:02.300707] epoch is: 253, eval success rate is: 0.525, std is: 0.171
[2021-05-29 08:03:15.706376] epoch is: 254, eval success rate is: 0.525, std is: 0.222
[2021-05-29 08:05:29.039551] epoch is: 255, eval success rate is: 0.562, std is: 0.193
[2021-05-29 08:07:42.833296] epoch is: 256, eval success rate is: 0.587, std is: 0.117
[2021-05-29 08:09:55.006380] epoch is: 257, eval success rate is: 0.663, std is: 0.132
[2021-05-29 08:12:07.914486] epoch is: 258, eval success rate is: 0.612, std is: 0.127
[2021-05-29 08:14:20.413890] epoch is: 259, eval success rate is: 0.625, std is: 0.083
[2021-05-29 08:16:33.994504] epoch is: 260, eval success rate is: 0.613, std is: 0.176
[2021-05-29 08:18:47.918282] epoch is: 261, eval success rate is: 0.600, std is: 0.122
[2021-05-29 08:21:01.095840] epoch is: 262, eval success rate is: 0.663, std is: 0.099
[2021-05-29 08:23:15.316931] epoch is: 263, eval success rate is: 0.600, std is: 0.150
[2021-05-29 08:25:28.796969] epoch is: 264, eval success rate is: 0.625, std is: 0.083
[2021-05-29 08:27:41.737381] epoch is: 265, eval success rate is: 0.550, std is: 0.122
[2021-05-29 08:29:55.758427] epoch is: 266, eval success rate is: 0.487, std is: 0.078
[2021-05-29 08:32:08.282913] epoch is: 267, eval success rate is: 0.500, std is: 0.212
[2021-05-29 08:34:21.521366] epoch is: 268, eval success rate is: 0.438, std is: 0.111
[2021-05-29 08:36:35.623176] epoch is: 269, eval success rate is: 0.625, std is: 0.148
[2021-05-29 08:38:49.383335] epoch is: 270, eval success rate is: 0.688, std is: 0.145
[2021-05-29 08:41:02.644554] epoch is: 271, eval success rate is: 0.675, std is: 0.148
[2021-05-29 08:43:17.010084] epoch is: 272, eval success rate is: 0.562, std is: 0.132
[2021-05-29 08:45:30.712652] epoch is: 273, eval success rate is: 0.587, std is: 0.105
[2021-05-29 08:47:44.654144] epoch is: 274, eval success rate is: 0.575, std is: 0.156
[2021-05-29 08:49:58.056466] epoch is: 275, eval success rate is: 0.625, std is: 0.156
[2021-05-29 08:52:11.454714] epoch is: 276, eval success rate is: 0.488, std is: 0.145
[2021-05-29 08:54:25.878964] epoch is: 277, eval success rate is: 0.512, std is: 0.162
[2021-05-29 08:56:39.107978] epoch is: 278, eval success rate is: 0.575, std is: 0.109
[2021-05-29 08:58:52.271417] epoch is: 279, eval success rate is: 0.637, std is: 0.132
[2021-05-29 09:01:06.364440] epoch is: 280, eval success rate is: 0.575, std is: 0.148
[2021-05-29 09:03:21.296368] epoch is: 281, eval success rate is: 0.587, std is: 0.209
[2021-05-29 09:05:35.173283] epoch is: 282, eval success rate is: 0.637, std is: 0.070
[2021-05-29 09:07:49.636964] epoch is: 283, eval success rate is: 0.587, std is: 0.209
[2021-05-29 09:10:04.416082] epoch is: 284, eval success rate is: 0.450, std is: 0.112
[2021-05-29 09:12:19.756842] epoch is: 285, eval success rate is: 0.463, std is: 0.122
[2021-05-29 09:14:33.065131] epoch is: 286, eval success rate is: 0.550, std is: 0.132
[2021-05-29 09:16:46.336119] epoch is: 287, eval success rate is: 0.463, std is: 0.149
[2021-05-29 09:19:01.352235] epoch is: 288, eval success rate is: 0.625, std is: 0.130
[2021-05-29 09:21:15.290781] epoch is: 289, eval success rate is: 0.588, std is: 0.154
[2021-05-29 09:23:29.338364] epoch is: 290, eval success rate is: 0.625, std is: 0.139
[2021-05-29 09:25:43.800166] epoch is: 291, eval success rate is: 0.613, std is: 0.117
[2021-05-29 09:27:58.195297] epoch is: 292, eval success rate is: 0.637, std is: 0.165
[2021-05-29 09:30:12.942644] epoch is: 293, eval success rate is: 0.637, std is: 0.122
[2021-05-29 09:32:27.609230] epoch is: 294, eval success rate is: 0.613, std is: 0.183
[2021-05-29 09:34:41.326365] epoch is: 295, eval success rate is: 0.612, std is: 0.154
[2021-05-29 09:36:55.338704] epoch is: 296, eval success rate is: 0.650, std is: 0.166
[2021-05-29 09:39:10.011350] epoch is: 297, eval success rate is: 0.538, std is: 0.206
[2021-05-29 09:41:24.560353] epoch is: 298, eval success rate is: 0.500, std is: 0.187
[2021-05-29 09:43:38.813501] epoch is: 299, eval success rate is: 0.562, std is: 0.141
[2021-05-29 09:45:53.319438] epoch is: 300, eval success rate is: 0.663, std is: 0.173
[2021-05-29 09:48:09.183196] epoch is: 301, eval success rate is: 0.663, std is: 0.099
