[2021-05-21 01:49:40.719750] epoch is: 176, eval success rate is: 0.487, std is: 0.117
[2021-05-21 01:53:56.396537] epoch is: 177, eval success rate is: 0.450, std is: 0.071
[2021-05-21 01:58:14.760735] epoch is: 178, eval success rate is: 0.387, std is: 0.162
[2021-05-21 02:02:28.752776] epoch is: 179, eval success rate is: 0.438, std is: 0.141
[2021-05-21 02:06:46.515173] epoch is: 180, eval success rate is: 0.413, std is: 0.093
[2021-05-21 02:11:01.855430] epoch is: 181, eval success rate is: 0.475, std is: 0.164
[2021-05-21 02:15:14.903706] epoch is: 182, eval success rate is: 0.450, std is: 0.122
[2021-05-21 02:19:29.075951] epoch is: 183, eval success rate is: 0.488, std is: 0.162
[2021-05-21 02:23:41.644724] epoch is: 184, eval success rate is: 0.475, std is: 0.109
[2021-05-21 02:27:57.900303] epoch is: 185, eval success rate is: 0.463, std is: 0.141
[2021-05-21 02:32:06.144126] epoch is: 186, eval success rate is: 0.463, std is: 0.206
[2021-05-21 02:36:18.295346] epoch is: 187, eval success rate is: 0.475, std is: 0.156
[2021-05-21 02:40:34.698229] epoch is: 188, eval success rate is: 0.463, std is: 0.070
[2021-05-21 02:44:56.373155] epoch is: 189, eval success rate is: 0.400, std is: 0.112
[2021-05-21 02:49:10.613587] epoch is: 190, eval success rate is: 0.463, std is: 0.158
[2021-05-21 02:53:28.124814] epoch is: 191, eval success rate is: 0.500, std is: 0.132
[2021-05-21 02:57:40.781331] epoch is: 192, eval success rate is: 0.562, std is: 0.099
[2021-05-21 03:01:59.928563] epoch is: 193, eval success rate is: 0.575, std is: 0.171
[2021-05-21 03:06:13.574025] epoch is: 194, eval success rate is: 0.462, std is: 0.173
[2021-05-21 03:10:29.865723] epoch is: 195, eval success rate is: 0.400, std is: 0.087
[2021-05-21 03:14:45.398794] epoch is: 196, eval success rate is: 0.475, std is: 0.120
[2021-05-21 03:19:06.176756] epoch is: 197, eval success rate is: 0.600, std is: 0.187
[2021-05-21 03:23:18.546541] epoch is: 198, eval success rate is: 0.412, std is: 0.117
[2021-05-21 03:27:31.340566] epoch is: 199, eval success rate is: 0.375, std is: 0.192
